filename,x,y
/pants_images_1024/150_purple_brand_stained_cobalt_low_rise_slim_jeans_light_indigo_p001_scli224.png,26.919926,24.491777
/pants_images_1024/167_purple_brand_stained_cobalt_low_rise_slim_jeans_light_indigo_p001_scli224.png,26.919926,24.491777
/pants_images_1024/634_palace_p2b_cargo_trousers_black_p25jg063.png,26.698221,-11.113071
/pants_images_1024/647_palace_p2b_cargo_trousers_black_p25jg063.png,26.698221,-11.113071
/pants_images_1024/1117_supreme_distressed_loose_fit_selvedge_jean_washed_indigo_ss24p24_washed_indigo.png,26.616186,25.776213
/pants_images_1024/1132_supreme_distressed_loose_fit_selvedge_jean_washed_indigo_ss24p24_washed_indigo.png,26.616186,25.776213
/pants_images_1024/1144_supreme_distressed_loose_fit_selvedge_jean_washed_indigo_ss24p24_washed_indigo.png,26.616186,25.776213
/pants_images_1024/348_purple_brand_flare_jeans_dark_indigo_p004_oyfd124.png,26.273748,16.833689
/pants_images_1024/367_purple_brand_flare_jeans_dark_indigo_p004_oyfd124.png,26.273748,16.833689
/pants_images_1024/2583_supreme_s_logo_loose_fit_jean_washed_black_ss24p37_washed_black.png,26.265656,-1.219336
/pants_images_1024/817_balenciaga_wide_leg_cargo_jeans_black_626131_tiw25_3964.png,26.221783,-2.581109
/pants_images_1024/4344_off_white_belted_low_crotch_jeans_blue_omya005r20g660278701.png,26.12878,10.265168
/pants_images_1024/4355_off_white_belted_low_crotch_jeans_blue_omya005r20g660278701.png,26.12878,10.265168
/pants_images_1024/154_purple_brand_low_rise_slim_jeans_mid_indigo_p001_vkdi324.png,26.037083,22.271528
/pants_images_1024/186_purple_brand_low_rise_slim_jeans_mid_indigo_p001_vkdi324.png,26.037083,22.271528
/pants_images_1024/171_purple_brand_low_rise_slim_jeans_mid_indigo_p001_vkdi324.png,26.037083,22.271528
/pants_images_1024/4689_palm_angels_corduroy_logo_regular_5_pocket_pant_black_pmya012f21den0011010.png,26.004557,-3.4409907
/pants_images_1024/4715_palm_angels_corduroy_logo_regular_5_pocket_pant_black_pmya012f21den0011010.png,26.004557,-3.4409907
/pants_images_1024/4698_palm_angels_corduroy_logo_regular_5_pocket_pant_black_pmya012f21den0011010.png,26.004557,-3.4409907
/pants_images_1024/2545_heron_preston_x_ray_denim_pants_wash_blue_hmya011s23den0014500.png,25.825668,15.216851
/pants_images_1024/3266_supreme_leather_double_knee_painter_pant_black_fw23p21_black.png,25.723492,1.1664582
/pants_images_1024/3275_supreme_leather_double_knee_painter_pant_black_fw23p21_black.png,25.723492,1.1664582
/pants_images_1024/4232_acne_studios_regular_fit_jeans_black_b00285_goat_blac.png,25.712973,13.72108
/pants_images_1024/4217_acne_studios_regular_fit_jeans_black_b00285_goat_blac.png,25.712973,13.72108
/pants_images_1024/1617_gallery_dept_5001_selvage_denim_indigo_5001_slvws_indi.png,25.677246,21.158707
/pants_images_1024/1622_gallery_dept_5001_selvage_denim_indigo_5001_slvws_indi.png,25.677246,21.158707
/pants_images_1024/4312_wales_bonner_organic_denim_miles_jeans_blue_ms23de15_de02_500.png,25.55237,19.510656
/pants_images_1024/4297_wales_bonner_organic_denim_miles_jeans_blue_ms23de15_de02_500.png,25.55237,19.510656
/pants_images_1024/1484_supreme_distressed_loose_fit_selvedge_jean_washed_black_fw24p24_washed_black.png,25.516052,9.940044
/pants_images_1024/2670_balmain_leather_pocket_regular_denim_pants_blue_bh0mi043dd83_sgs.png,25.439163,15.02193
/pants_images_1024/1435_billionaire_boys_club_trek_slim_fit_jeans_full_moon_841_6103_full.png,25.359432,14.214302
/pants_images_1024/1447_billionaire_boys_club_trek_slim_fit_jeans_full_moon_841_6103_full.png,25.359432,14.214302
/pants_images_1024/2422_purple_brand_low_rise_skinny_jeans_light_indigo_neon_p001_vinj123.png,25.331072,21.688566
/pants_images_1024/3772_acne_studios_1996_regular_fit_jeans_vintage_black_b00271_goat_vint.png,25.28361,1.053147
/pants_images_1024/3756_acne_studios_1996_regular_fit_jeans_vintage_black_b00271_goat_vint.png,25.28361,1.053147
/pants_images_1024/2529_saint_michael_denim_painter_pants_blue_sm_a23_0000_038.png,25.10487,11.601223
/pants_images_1024/2362_marni_wide_leg_jeans_iris_blue_puju0019l4_uscw23_sdb50.png,25.054615,19.98369
/pants_images_1024/2351_marni_wide_leg_jeans_iris_blue_puju0019l4_uscw23_sdb50.png,25.054615,19.98369
/pants_images_1024/4709_palm_angels_track_denim_light_blue_white_pmya028f21den0024001.png,24.818209,13.118486
/pants_images_1024/4726_palm_angels_track_denim_light_blue_white_pmya028f21den0024001.png,24.818209,13.118486
/pants_images_1024/1928_gallery_dept_south_pointe_5001_jeans_indigo_5001_spnt_indi.png,24.742287,20.374714
/pants_images_1024/1920_gallery_dept_south_pointe_5001_jeans_indigo_5001_spnt_indi.png,24.742287,20.374714
/pants_images_1024/3012_supreme_distressed_loose_fit_selvedge_jean_washed_black_fw23p80_washed_black.png,24.61626,9.463829
/pants_images_1024/2999_supreme_distressed_loose_fit_selvedge_jean_washed_black_fw23p80_washed_black.png,24.61626,9.463829
/pants_images_1024/2726_palace_bossy_jean_indigo_p25t029.png,24.353401,-0.28126723
/pants_images_1024/2729_palace_bossy_jean_indigo_p25t029.png,24.353401,-0.28126723
/pants_images_1024/274_amiri_crystal_mx1_jean_vintage_indigo_ps24mds005_vint.png,24.332241,16.472523
/pants_images_1024/255_amiri_crystal_mx1_jean_vintage_indigo_ps24mds005_vint.png,24.332241,16.472523
/pants_images_1024/294_amiri_crystal_mx1_jean_vintage_indigo_ps24mds005_vint.png,24.332241,16.472523
/pants_images_1024/791_rhude_beach_bum_denim_black_pf24dp03320.png,24.203976,11.013339
/pants_images_1024/802_rhude_beach_bum_denim_black_pf24dp03320.png,24.203976,11.013339
/pants_images_1024/3774_acne_studios_2003_relaxed_fit_jeans_blue_vintage_b00308_goat_blue.png,24.176586,18.917753
/pants_images_1024/3791_acne_studios_2003_relaxed_fit_jeans_blue_vintage_b00308_goat_blue.png,24.176586,18.917753
/pants_images_1024/3758_acne_studios_2003_relaxed_fit_jeans_blue_vintage_b00308_goat_blue.png,24.176586,18.917753
/pants_images_1024/2568_undercover_bead_embroidered_denim_jeans_black_uc2c4510_blac.png,24.110577,-1.427293
/pants_images_1024/2577_undercover_bead_embroidered_denim_jeans_black_uc2c4510_blac.png,24.110577,-1.427293
/pants_images_1024/2358_purple_brand_oil_coated_skinny_jeans_silver_p001_bwsc222.png,23.94995,8.574022
/pants_images_1024/2369_purple_brand_oil_coated_skinny_jeans_silver_p001_bwsc222.png,23.94995,8.574022
/pants_images_1024/2832_amiri_baggy_jeans_blue_mdf007_479_blue.png,23.888367,13.143826
/pants_images_1024/2821_amiri_baggy_jeans_blue_mdf007_479_blue.png,23.888367,13.143826
/pants_images_1024/74_purple_brand_metallic_jeans_silver_p001_bws.png,23.757833,10.679878
/pants_images_1024/87_purple_brand_metallic_jeans_silver_p001_bws.png,23.757833,10.679878
/pants_images_1024/5192_saint_laurent_faded_effect_straight_jeans_light_blue_527389_y507e_4998.png,23.718735,11.565895
/pants_images_1024/2969_wtaps_bend_pants_black_231atdt_csm06_blac.png,23.619823,-10.53453
/pants_images_1024/2955_wtaps_bend_pants_black_231atdt_csm06_blac.png,23.619823,-10.53453
/pants_images_1024/3983_palm_angels_back_logo_5_pocket_denim_black_white_pmya012c99den0011001.png,23.46208,6.490851
/pants_images_1024/3996_palm_angels_back_logo_5_pocket_denim_black_white_pmya012c99den0011001.png,23.46208,6.490851
/pants_images_1024/1565_nahmias_kodak_jeans_charcoal_aw23_d6p29_980_char.png,23.392857,9.345543
/pants_images_1024/3730_palace_x_c_p_company_shell_pant_black_p23cpjg004.png,23.164036,4.7963443
/pants_images_1024/3760_palace_x_c_p_company_shell_pant_black_p23cpjg004.png,23.164036,4.7963443
/pants_images_1024/3744_palace_x_c_p_company_shell_pant_black_p23cpjg004.png,23.164036,4.7963443
/pants_images_1024/2839_off_white_arrow_tab_zip_detail_skate_jeans_medium_blue_omya177f23den0024400.png,23.16227,17.547358
/pants_images_1024/2828_off_white_arrow_tab_zip_detail_skate_jeans_medium_blue_omya177f23den0024400.png,23.16227,17.547358
/pants_images_1024/1898_saint_laurent_straight_baggy_jeans_dark_capri_blue_757190_y09xb_5069.png,23.155773,11.65569
/pants_images_1024/1907_saint_laurent_straight_baggy_jeans_dark_capri_blue_757190_y09xb_5069.png,23.155773,11.65569
/pants_images_1024/957_amiri_dream_team_skinny_jean_vintage_black_amdnsy1065_vint.png,23.087273,1.6768543
/pants_images_1024/469_purple_brand_relaxed_vintage_dirty_jeans_light_indigo_p018_vdli124.png,23.051966,23.240694
